probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
160,Mark Hurlbert,54,30,Ian Thorpe,0.17598096,-0.009602133,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,164,0.46467286720871925
161,Mark Hurlbert,54,54,Mark Hurlbert,0.2788268,0.2788268,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,165,0.35857245326042175
162,Silvan Shalom,82,82,Silvan Shalom,0.4838307,0.4838307,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,166,0.04326176643371582
163,Silvan Shalom,82,82,Silvan Shalom,0.2867661,0.2867661,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,167,0.041116297245025635
164,Silvan Shalom,82,76,Roger Moore,0.13648163,0.081004426,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,169,0.2934613674879074
165,Silvan Shalom,82,82,Silvan Shalom,0.5977456,0.5977456,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,170,0.16309750080108643
166,Britney Spears,9,30,Ian Thorpe,0.19726428,0.19483835,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,171,0.23678946495056152
167,Britney Spears,9,11,Carla Del Ponte,0.1893463,0.16856147,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,172,0.2521088868379593
168,Britney Spears,9,34,Jennifer Aniston,0.20047006,0.13056087,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,173,0.23778802156448364
169,Britney Spears,9,30,Ian Thorpe,0.1628947,0.033099357,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,174,0.3538154922425747
170,Britney Spears,9,11,Carla Del Ponte,0.19171536,0.12544128,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,175,0.26599159836769104
171,Britney Spears,9,34,Jennifer Aniston,0.1963987,0.16462365,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,176,0.12153732776641846
172,Britney Spears,9,27,Heidi Klum,0.17516565,0.14359456,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,177,0.18756312131881714
173,Britney Spears,9,34,Jennifer Aniston,0.19182062,0.1499477,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,178,0.29904448986053467
174,Gunter Pleuger,26,26,Gunter Pleuger,0.40676737,0.40676737,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,179,0.10464835166931152
175,Gunter Pleuger,26,0,Abdullah Gul,0.25978994,0.24745478,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,180,0.27782391011714935
176,Gunter Pleuger,26,26,Gunter Pleuger,0.44140548,0.44140548,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,181,0.18057280778884888
177,Gunter Pleuger,26,26,Gunter Pleuger,0.37729526,0.37729526,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,182,0.1963493824005127
178,Gunter Pleuger,26,26,Gunter Pleuger,0.28461865,0.28461865,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,183,0.27095696330070496
179,Gunter Pleuger,26,26,Gunter Pleuger,0.56261384,0.56261384,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,184,0.1221664547920227
180,Tom Daschle,89,95,William Macy,0.20475742,0.20279883,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,185,0.3282083421945572
181,Tom Daschle,89,58,Michael Jackson,0.16142532,0.12842533,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,186,0.5188522636890411
182,Tom Daschle,89,89,Tom Daschle,0.4469974,0.4469974,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,187,0.21069061756134033
183,Tom Daschle,89,36,Jiang Zemin,0.14922939,0.11107605,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,188,0.5069034770131111
184,Tom Daschle,89,89,Tom Daschle,0.29583085,0.29583085,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,189,0.4251907467842102
185,Tom Daschle,89,89,Tom Daschle,0.24509585,0.24509585,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,190,0.3112117052078247
186,Tom Daschle,89,89,Tom Daschle,0.4446071,0.4446071,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,191,-0.021464914083480835
187,Tom Daschle,89,93,Victoria Clarke,0.23579659,0.122341424,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,192,0.49540290236473083
188,Ian Thorpe,30,30,Ian Thorpe,0.18257838,0.18257838,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,193,0.24966198205947876
189,Ian Thorpe,30,30,Ian Thorpe,0.33131492,0.33131492,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,194,0.10514584183692932
190,Ian Thorpe,30,30,Ian Thorpe,0.23902681,0.23902681,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,195,0.19445785880088806
191,Ian Thorpe,30,30,Ian Thorpe,0.23261404,0.23261404,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,196,0.13156616687774658
192,Ian Thorpe,30,30,Ian Thorpe,0.34822643,0.34822643,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,197,0.012101620435714722
193,Ian Thorpe,30,30,Ian Thorpe,0.25175583,0.25175583,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,198,0.21684694290161133
194,Ian Thorpe,30,30,Ian Thorpe,0.29774666,0.29774666,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,199,0.20745152235031128
195,Ian Thorpe,30,30,Ian Thorpe,0.26694682,0.26694682,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,200,0.1592799723148346
196,Tommy Haas,90,93,Victoria Clarke,0.23894085,0.12488316,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,201,0.37540532648563385
197,Tommy Haas,90,14,Chanda Rubin,0.15756148,-0.006461762,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,203,0.4421329125761986
198,Tommy Haas,90,83,Sourav Ganguly,0.24724948,0.14193541,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,204,0.2913820147514343
199,Tommy Haas,90,93,Victoria Clarke,0.21386948,0.08180188,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,205,0.5033620744943619
200,John Allen Muhammad,38,38,John Allen Muhammad,0.3797083,0.3797083,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,206,0.35069739818573
201,John Allen Muhammad,38,38,John Allen Muhammad,0.41771132,0.41771132,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,207,0.3031488060951233
202,John Allen Muhammad,38,38,John Allen Muhammad,0.17831244,0.17831244,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,208,0.5285217612981796
203,John Allen Muhammad,38,38,John Allen Muhammad,0.38651222,0.38651222,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,209,0.14894038438796997
204,John Allen Muhammad,38,38,John Allen Muhammad,0.1854401,0.1854401,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,210,0.41968873143196106
205,John Allen Muhammad,38,38,John Allen Muhammad,0.53622377,0.53622377,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,211,0.2933419942855835
206,John Allen Muhammad,38,38,John Allen Muhammad,0.26992837,0.26992837,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,212,0.4234568178653717
207,John Allen Muhammad,38,38,John Allen Muhammad,0.6448825,0.6448825,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,213,0.08650654554367065
208,Ari Fleischer,3,3,Ari Fleischer,0.30061358,0.30061358,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,214,0.1464422345161438
209,Ari Fleischer,3,3,Ari Fleischer,0.5404035,0.5404035,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,215,0.15909361839294434
210,Ari Fleischer,3,3,Ari Fleischer,0.24086317,0.24086317,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,216,0.29158952832221985
211,Ari Fleischer,3,3,Ari Fleischer,0.63525194,0.63525194,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,217,0.09783977270126343
212,Ari Fleischer,3,3,Ari Fleischer,0.20581256,0.20581256,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,218,0.022941455245018005
213,Ari Fleischer,3,3,Ari Fleischer,0.4185974,0.4185974,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,219,0.323417603969574
214,Ari Fleischer,3,3,Ari Fleischer,0.23933065,0.23933065,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,220,0.07000672817230225
215,Ari Fleischer,3,94,Wen Jiabao,0.15102449,0.12383807,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,221,0.6064336895942688
216,Tim Henman,87,30,Ian Thorpe,0.2156842,0.016362958,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,222,0.23051869124174118
217,Tim Henman,87,87,Tim Henman,0.40599772,0.40599772,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,223,0.1211039125919342
218,Tim Henman,87,93,Victoria Clarke,0.27782387,0.073886305,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,224,0.30096983909606934
219,Tim Henman,87,30,Ian Thorpe,0.22946343,0.10445606,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,225,0.24158436805009842
220,Tim Henman,87,87,Tim Henman,0.17668413,0.17668413,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,226,0.10401172935962677
221,Tim Henman,87,76,Roger Moore,0.14844769,0.08297761,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,227,0.38370542228221893
222,Tim Henman,87,93,Victoria Clarke,0.15568864,0.08824345,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,228,0.3658931031823158
223,Tim Henman,87,93,Victoria Clarke,0.17653087,0.104872294,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,229,0.30058275908231735
224,Ahmed Chalabi,1,1,Ahmed Chalabi,0.2226179,0.2226179,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,230,0.4457572400569916
225,Ahmed Chalabi,1,1,Ahmed Chalabi,0.56461096,0.56461096,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,231,0.1603618860244751
226,Ahmed Chalabi,1,1,Ahmed Chalabi,0.3358721,0.3358721,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,232,0.44558173418045044
227,Ahmed Chalabi,1,1,Ahmed Chalabi,0.42572907,0.42572907,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,233,0.23009416460990906
228,Tom Cruise,88,88,Tom Cruise,0.19392851,0.19392851,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,234,0.09846022725105286
229,Tom Cruise,88,88,Tom Cruise,0.22101896,0.22101896,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,235,0.11643089354038239
230,Tom Cruise,88,88,Tom Cruise,0.3015347,0.3015347,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,236,0.19566303491592407
231,Tom Cruise,88,78,Rubens Barrichello,0.13862216,0.11311834,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,237,0.2988222613930702
232,Tom Cruise,88,88,Tom Cruise,0.40352148,0.40352148,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,238,0.03602665662765503
233,Tom Cruise,88,88,Tom Cruise,0.14446877,0.14446877,True,False,False,True,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,239,0.34475077688694
234,Tom Cruise,88,88,Tom Cruise,0.25928444,0.25928444,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,240,0.09959733486175537
235,Tom Cruise,88,88,Tom Cruise,0.41068852,0.41068852,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,241,0.06082090735435486
236,JK Rowling,31,0,Abdullah Gul,0.11793039,-0.014905273,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,242,0.25481569673866034
237,JK Rowling,31,63,Norm Coleman,0.14153498,0.119756855,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,243,0.4191325530409813
238,JK Rowling,31,11,Carla Del Ponte,0.15686774,0.104794115,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,244,0.4878888428211212
239,JK Rowling,31,31,JK Rowling,0.18102932,0.18102932,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,245,0.4341301918029785
240,JK Rowling,31,76,Roger Moore,0.15319999,0.022658078,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,246,0.3198936004191637
241,Elizabeth Smart,22,22,Elizabeth Smart,0.49946564,0.49946564,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,247,0.02949625253677368
242,Elizabeth Smart,22,22,Elizabeth Smart,0.25396454,0.25396454,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,248,0.13421982526779175
243,Elizabeth Smart,22,36,Jiang Zemin,0.23585379,0.095186666,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,249,0.31385694444179535
244,Elizabeth Smart,22,93,Victoria Clarke,0.20210534,0.071803465,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,250,0.4075198620557785
245,Jennifer Aniston,34,34,Jennifer Aniston,0.39703196,0.39703196,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,251,0.14231246709823608
246,Jennifer Aniston,34,93,Victoria Clarke,0.18871665,-0.030752828,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,252,0.622424891218543
247,Jennifer Aniston,34,34,Jennifer Aniston,0.26825267,0.26825267,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,253,0.27162057161331177
248,Jennifer Aniston,34,36,Jiang Zemin,0.15768646,-0.0002673678,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,254,0.39209405705332756
249,Jennifer Aniston,34,93,Victoria Clarke,0.2945649,-0.002724927,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,255,0.40445004031062126
250,Jennifer Aniston,34,93,Victoria Clarke,0.22141895,0.07243309,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,256,0.4209180101752281
251,Jennifer Aniston,34,52,Madonna,0.15656352,0.10462229,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,257,0.4208594113588333
252,Jennifer Aniston,34,34,Jennifer Aniston,0.49310642,0.49310642,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,258,0.003039717674255371
253,George W Bush,24,24,George W Bush,0.2965794,0.2965794,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,259,0.2856445014476776
254,George W Bush,24,24,George W Bush,0.35323134,0.35323134,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,260,0.050038695335388184
255,George W Bush,24,24,George W Bush,0.3493713,0.3493713,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,261,-0.014846116304397583
256,George W Bush,24,24,George W Bush,0.3529746,0.3529746,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,262,-0.012433409690856934
257,George W Bush,24,11,Carla Del Ponte,0.17683536,0.04651764,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,263,0.4538505971431732
258,George W Bush,24,24,George W Bush,0.2772245,0.2772245,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,264,0.2546112835407257
259,George W Bush,24,24,George W Bush,0.42778265,0.42778265,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,265,0.10412812232971191
260,George W Bush,24,93,Victoria Clarke,0.20573807,0.12065458,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,266,0.2177230715751648
261,Joseph Biden,43,43,Joseph Biden,0.49163693,0.49163693,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,267,0.13181453943252563
262,Joseph Biden,43,11,Carla Del Ponte,0.19001997,0.033327006,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,268,0.4937201514840126
263,Joseph Biden,43,43,Joseph Biden,0.2396487,0.2396487,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,269,0.26707959175109863
264,Joseph Biden,43,43,Joseph Biden,0.5378916,0.5378916,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,270,0.05278909206390381
265,Billy Crystal,5,5,Billy Crystal,0.21610174,0.21610174,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,271,0.3436416685581207
266,Billy Crystal,5,5,Billy Crystal,0.300144,0.300144,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,272,0.02896973490715027
267,Billy Crystal,5,5,Billy Crystal,0.417501,0.417501,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,273,0.03536021709442139
268,Billy Crystal,5,5,Billy Crystal,0.495499,0.495499,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,274,0.1227271556854248
269,Billy Crystal,5,5,Billy Crystal,0.4344285,0.4344285,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,275,-0.0017245113849639893
270,Rob Marshall,73,73,Rob Marshall,0.56960166,0.56960166,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,276,0.22246772050857544
271,Rob Marshall,73,30,Ian Thorpe,0.17173824,0.09584808,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,277,0.47942793369293213
272,Rob Marshall,73,93,Victoria Clarke,0.18828145,0.10462744,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,278,0.39011048525571823
273,Rob Marshall,73,93,Victoria Clarke,0.19375235,0.1220718,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,279,0.36887532472610474
274,Rob Marshall,73,73,Rob Marshall,0.19141136,0.19141136,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,280,0.36000026762485504
275,Madonna,52,11,Carla Del Ponte,0.1650571,0.08000881,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,281,0.251746766269207
276,Madonna,52,93,Victoria Clarke,0.23020053,0.1417036,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,282,0.18683016300201416
277,Madonna,52,93,Victoria Clarke,0.20618358,0.11011872,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,284,0.28125521540641785
278,Kevin Spacey,45,45,Kevin Spacey,0.3318076,0.3318076,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,285,0.3394218683242798
279,Kevin Spacey,45,45,Kevin Spacey,0.35892117,0.35892117,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,286,0.3987884521484375
280,Kevin Spacey,45,45,Kevin Spacey,0.5390552,0.5390552,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,287,0.08539903163909912
281,Kevin Spacey,45,45,Kevin Spacey,0.26724005,0.26724005,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,288,0.36026108264923096
282,Calista Flockhart,10,10,Calista Flockhart,0.38059866,0.38059866,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,289,0.1712024211883545
283,Calista Flockhart,10,10,Calista Flockhart,0.18521589,0.18521589,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,290,0.26679301261901855
284,Calista Flockhart,10,52,Madonna,0.12646513,0.0425706,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,291,0.4537151977419853
285,Calista Flockhart,10,10,Calista Flockhart,0.32382858,0.32382858,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,292,0.2215617299079895
286,Calista Flockhart,10,10,Calista Flockhart,0.3717957,0.3717957,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,293,0.08302950859069824
287,Erika Harold,23,23,Erika Harold,0.18186957,0.18186957,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,294,0.4938356280326843
288,Erika Harold,23,93,Victoria Clarke,0.16746181,0.055637,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,295,0.5389443673193455
289,Erika Harold,23,23,Erika Harold,0.3539431,0.3539431,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,296,0.09574127197265625
290,Erika Harold,23,93,Victoria Clarke,0.13548732,0.13359627,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,297,0.46967026591300964
291,Li Zhaoxing,49,49,Li Zhaoxing,0.17911905,0.17911905,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,298,0.44552791118621826
292,Li Zhaoxing,49,70,Ray Romano,0.16550556,0.11372961,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,299,0.5172232240438461
293,Li Zhaoxing,49,52,Madonna,0.121568084,0.022468815,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,300,0.5476105120033026
294,Li Zhaoxing,49,11,Carla Del Ponte,0.19059706,0.08654272,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,301,0.5252568796277046
295,Li Zhaoxing,49,92,Tung Chee-hwa,0.19776994,0.15533464,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,303,0.5004057437181473
296,Li Zhaoxing,49,49,Li Zhaoxing,0.19070193,0.19070193,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,304,0.46620646119117737
297,Paul Wolfowitz,65,93,Victoria Clarke,0.21722534,0.12883836,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,305,0.3024700880050659
298,Paul Wolfowitz,65,65,Paul Wolfowitz,0.23585397,0.23585397,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,306,0.12572771310806274
299,Paul Wolfowitz,65,65,Paul Wolfowitz,0.23970088,0.23970088,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,307,0.07296383380889893
300,Paul Wolfowitz,65,65,Paul Wolfowitz,0.23121616,0.23121616,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,308,0.1412581503391266
301,Paul Wolfowitz,65,65,Paul Wolfowitz,0.26252878,0.26252878,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,309,0.16446149349212646
302,Paul Wolfowitz,65,93,Victoria Clarke,0.22469935,0.18492009,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,310,0.20539389550685883
303,Paul Wolfowitz,65,65,Paul Wolfowitz,0.28292495,0.28292495,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,311,0.035772621631622314
304,Paul Wolfowitz,65,21,Edmund Stoiber,0.19120157,0.15292048,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,312,0.15174800157546997
305,Nicanor Duarte Frutos,61,93,Victoria Clarke,0.16892195,0.019938292,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,313,0.47660338692367077
306,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.40665138,0.40665138,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,314,0.06276369094848633
307,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.5537087,0.5537087,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,315,0.06671619415283203
308,Nicanor Duarte Frutos,61,6,Binyamin Ben-Eliezer,0.19932109,0.13442576,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,316,0.22287273406982422
309,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.31014517,0.31014517,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,317,0.11118626594543457
310,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.31729233,0.31729233,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,318,0.17381858825683594
311,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.38797757,0.38797757,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,319,0.08620402216911316
312,Nicanor Duarte Frutos,61,96,Woody Allen,0.16463031,0.16203517,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,320,0.20260417461395264
313,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.2086837,0.2086837,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,321,0.3865460455417633
314,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.19675045,0.19675045,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,322,0.191214457154274
315,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.30436528,0.30436528,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,323,-0.010142326354980469
316,Jose Manuel Durao Barroso,42,32,Jason Kidd,0.14751308,0.09097128,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,324,0.26586223393678665
317,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.2957398,0.2957398,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,325,0.3383422791957855
318,Brad Johnson,8,8,Brad Johnson,0.31485578,0.31485578,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,326,0.12567070126533508
319,Brad Johnson,8,8,Brad Johnson,0.31985983,0.31985983,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,327,0.11409521102905273
320,Brad Johnson,8,93,Victoria Clarke,0.32328796,0.15202218,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,328,0.3103954493999481
321,Brad Johnson,8,8,Brad Johnson,0.18549754,0.18549754,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,329,0.381378635764122
322,Peter Struck,67,67,Peter Struck,0.35934085,0.35934085,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,330,-0.03845417499542236
